word1,word2,freq
2.77E+11,min,11
3.77E+11,min,11
25,2.77E+11,11
25,3.77E+11,11
5.07E+11,min,10
51726102829,min,10
25,5.07E+11,10
25,51726102829,10
2.47E+11,min,9
5.27E+11,min,9
5.37E+11,min,9
5.47E+11,min,9
25,2.47E+11,9
25,5.27E+11,9
25,5.37E+11,9
25,5.47E+11,9
5.57E+11,min,8
5.77E+11,min,8
25,5.57E+11,8
25,5.77E+11,8
4.37E+11,min,7
25,4.37E+11,7
2.57E+11,min,6
25,2.57E+11,6
4.27E+11,min,3
25,4.27E+11,3
hey,follow,3
ugly,your,3
west,dundee,3
your,ugly,3
=,theyll,2
bs,bs,2
cool,people,2
fans,mom,2
fans,moms,2
great,performance,2
here,hey,2
joke,with,2
sulfur,compounds,2
ur,work,2
we,installed,2
woo,push,2
36,4.92E+12,13
36,4.94E+12,13
36,4.96E+12,13
36,5.00E+12,13
36,5.01E+12,13
36,5.06E+12,13
36,5.07E+12,13
36,5.08E+12,13
36,5.10E+12,13
36,5.12E+12,13
36,5.14E+12,13
36,5.15E+12,13
36,5.18E+12,13
36,5.20E+11,13
36,5.22E+12,13
4.92E+12,min,13
4.94E+12,min,13
4.96E+12,min,13
5.00E+12,min,13
5.01E+12,min,13
5.06E+12,min,13
5.07E+12,min,13
5.08E+12,min,13
5.10E+12,min,13
5.12E+12,min,13
5.14E+12,min,13
5.15E+12,min,13
5.18E+12,min,13
5.20E+11,min,13
5.22E+12,min,13
36,4.93E+12,12
36,4.95E+12,12
36,4.97E+11,12
36,4.98E+12,12
36,4.99E+12,12
36,5.02E+12,12
36,5.03E+11,12
36,5.04E+12,12
36,5.05E+12,12
36,5.09E+12,12
36,5.11E+12,12
36,5.13E+12,12
36,5.16E+12,12
36,5.17E+12,12
36,5.19E+12,12
36,5.21E+12,12
36,5.23E+12,12
36,5.24E+12,12
4.93E+12,min,12
4.95E+12,min,12
4.97E+11,min,12
4.98E+12,min,12
4.99E+12,min,12
5.02E+12,min,12
5.03E+11,min,12
5.04E+12,min,12
5.05E+12,min,12
5.09E+12,min,12
5.11E+12,min,12
5.13E+12,min,12
5.16E+12,min,12
5.17E+12,min,12
5.19E+12,min,12
5.21E+12,min,12
5.23E+12,min,12
5.24E+12,min,12
36,4.91E+11,11
4.91E+11,min,11
36,5.47E+12,9
36,5.49E+12,9
36,5.50E+12,9
36,5.51E+11,9
5.47E+12,min,9
5.49E+12,min,9
5.50E+12,min,9
5.51E+11,min,9
36,5.25E+12,8
36,5.46E+12,8
36,5.48E+12,8
5.25E+12,min,8
5.46E+12,min,8
5.48E+12,min,8
36,5.44E+12,6
36,5.45E+12,6
36,5.52E+12,6
5.44E+12,min,6
5.45E+12,min,6
5.52E+12,min,6
am,cinna,2
baseballs,greatest,2
cinna,the,2
columbo,meta,2
gets,he,2
he,turns,2
romney,wins,2
wins,vt,2
wont,want,2
aye,do,2
baby,tiger,2
cnn,ray,2
method,acting,2
of,redistricting,2
twinkle,little,2
twinkle,twinkle,2
was,cold,2
11,8.00E+12,14
11,8.03E+12,14
11,8.28E+12,14
8.00E+12,min,14
8.03E+12,min,14
8.28E+12,min,14
11,7.55E+12,13
11,7.58E+12,13
11,7.60E+12,13
11,7.61E+12,13
11,7.84E+12,13
11,7.85E+12,13
11,7.87E+12,13
11,7.90E+12,13
11,7.91E+12,13
11,7.92E+11,13
11,7.94E+11,13
11,7.96E+12,13
11,7.97E+12,13
11,7.98E+12,13
11,8.01E+12,13
11,8.02E+12,13
11,8.04E+12,13
11,8.05E+12,13
11,8.26E+12,13
11,8.27E+12,13
7.55E+12,min,13
7.58E+12,min,13
7.60E+12,min,13
7.61E+12,min,13
7.84E+12,min,13
7.85E+12,min,13
7.87E+12,min,13
7.90E+12,min,13
7.91E+12,min,13
7.92E+11,min,13
7.94E+11,min,13
7.96E+12,min,13
7.97E+12,min,13
7.98E+12,min,13
8.01E+12,min,13
8.02E+12,min,13
8.04E+12,min,13
8.05E+12,min,13
8.26E+12,min,13
8.27E+12,min,13
11,7.50E+12,12
11,7.51E+11,12
11,7.52E+12,12
11,7.53E+12,12
11,7.54E+12,12
11,7.56E+12,12
11,7.57E+11,12
11,7.59E+12,12
11,7.83E+12,12
11,7.86E+11,12
11,7.89E+12,12
11,7.93E+12,12
11,7.95E+12,12
11,7.99E+12,12
7.50E+12,min,12
7.51E+11,min,12
7.52E+12,min,12
7.53E+12,min,12
7.54E+12,min,12
7.56E+12,min,12
7.57E+11,min,12
7.59E+12,min,12
7.83E+12,min,12
7.86E+11,min,12
7.89E+12,min,12
7.93E+12,min,12
7.95E+12,min,12
7.99E+12,min,12
11,7.88E+11,11
7.88E+11,min,11
11,8.25E+12,8
8.25E+12,min,8
11,7.49E+12,7
7.49E+12,min,7
=,holiday,2
11,7.82E+12,2
11,8.06E+12,2
7.82E+12,min,2
8.06E+12,min,2
a,spanish,2
ceiling,ceiling,2
featured,at,2
grow,a,2
libns,as,2
mixed,cases,2
not,literally,2
prices,prices,2
t,you,2
til,summer,2
u,who,2
you,booboo,2
54,9.15E+12,14
54,9.17E+12,14
54,9.20E+12,14
54,9.26E+12,14
54,9.27E+12,14
54,9.29E+12,14
54,9.30E+11,14
54,9.33E+12,14
9.15E+12,min,14
9.17E+12,min,14
9.20E+12,min,14
9.26E+12,min,14
9.27E+12,min,14
9.29E+12,min,14
9.30E+11,min,14
9.33E+12,min,14
54,9.07E+11,13
54,9.08E+12,13
54,9.09E+12,13
54,9.10E+12,13
54,9.11E+12,13
54,9.12E+12,13
54,9.14E+12,13
54,9.18E+12,13
54,9.19E+12,13
54,9.21E+12,13
54,9.24E+11,13
54,9.25E+11,13
54,9.28E+12,13
54,9.31E+12,13
54,9.32E+11,13
9.07E+11,min,13
9.08E+12,min,13
9.09E+12,min,13
9.10E+12,min,13
9.11E+12,min,13
9.12E+12,min,13
9.14E+12,min,13
9.18E+12,min,13
9.19E+12,min,13
9.21E+12,min,13
9.24E+11,min,13
9.25E+11,min,13
9.28E+12,min,13
9.31E+12,min,13
9.32E+11,min,13
54,9.01E+11,12
54,9.03E+12,12
54,9.04E+12,12
54,9.06E+12,12
54,9.16E+12,12
54,9.23E+12,12
9.01E+11,min,12
9.03E+12,min,12
9.04E+12,min,12
9.06E+12,min,12
9.16E+12,min,12
9.23E+12,min,12
54,9.00E+12,11
54,9.13E+12,11
54,9.34E+12,11
9.00E+12,min,11
9.13E+12,min,11
9.34E+12,min,11
54,9.02E+12,10
54,9.22E+12,10
54,9.54E+12,10
9.02E+12,min,10
9.22E+12,min,10
9.54E+12,min,10
54,9.05E+12,9
54,9.51E+12,9
54,9.52E+12,9
54,9.53E+12,9
9.05E+12,min,9
9.51E+12,min,9
9.52E+12,min,9
9.53E+12,min,9
54,9.50E+12,8
54,9.56E+12,8
9.50E+12,min,8
9.56E+12,min,8
54,9.55E+12,6
9.55E+12,min,6
coming,next,2
curious,too,2
dr,caution,2
good,try,2
im,single,2
51,5.17E+12,14
51,5.20E+12,14
51,5.22E+12,14
51,5.24E+12,14
51,5.25E+12,14
51,5.32E+12,14
51,5.34E+12,14
51,5.36E+12,14
51,5.37E+12,14
51,5.38E+12,14
51,5.39E+12,14
51,5.40E+12,14
51,5.41E+12,14
51,5.42E+12,14
51,5.43E+11,14
51,5.45E+12,14
51,5.46E+12,14
51,5.47E+12,14
51,5.48E+12,14
51,5.50E+12,14
5.17E+12,min,14
5.20E+12,min,14
5.22E+12,min,14
5.24E+12,min,14
5.25E+12,min,14
5.32E+12,min,14
5.34E+12,min,14
5.36E+12,min,14
5.37E+12,min,14
5.38E+12,min,14
5.39E+12,min,14
5.40E+12,min,14
5.41E+12,min,14
5.42E+12,min,14
5.43E+11,min,14
5.45E+12,min,14
5.46E+12,min,14
5.47E+12,min,14
5.48E+12,min,14
5.50E+12,min,14
51,5.15E+12,13
51,5.16E+12,13
51,5.19E+12,13
51,5.26E+12,13
51,5.28E+12,13
51,5.29E+11,13
51,5.30E+12,13
51,5.31E+12,13
51,5.33E+12,13
51,5.44E+12,13
51,5.49E+12,13
5.15E+12,min,13
5.16E+12,min,13
5.19E+12,min,13
5.26E+12,min,13
5.33E+12,min,13
5.44E+12,min,13
5.49E+12,min,13
51,5.51E+12,12
5.51E+12,min,12
51,5.21E+12,11
51,5.23E+12,11
5.23E+12,min,11
51,5.27E+12,10
51,5.52E+12,10
5.52E+12,min,10
51,5.18E+12,9
51,5.35E+11,9
5.18E+12,min,9
5.35E+11,min,9
51,5.53E+12,3
5.53E+12,min,3
51,5.14E+12,2
5.14E+12,min,2
and,cuddly,2
finding,nemo,2
from,trinidad,2
it,cool,2
leg,day,2
ma,ma,2
of,circumstance,4
porsche,boxster,2
voting,members,2
14,2.17E+12,14
14,2.27E+12,14
2.17E+12,min,14
2.27E+12,min,14
14,1.90E+12,13
14,1.93E+12,13
14,1.95E+12,13
14,1.98E+12,13
14,2.05E+12,13
14,2.08E+12,13
14,2.16E+12,13
14,2.20E+12,13
14,2.21E+12,13
14,2.22E+12,13
14,2.24E+12,13
14,2246530056,13
14,2.26E+12,13
14,2.29E+12,13
14,2.30E+12,13
14,2.31E+11,13
1.90E+12,min,13
1.93E+12,min,13
1.95E+12,min,13
1.98E+12,min,13
2.05E+12,min,13
2.08E+12,min,13
2.16E+12,min,13
2.20E+12,min,13
2.21E+12,min,13
2.22E+12,min,13
2.24E+12,min,13
2246530056,min,13
2.26E+12,min,13
2.29E+12,min,13
2.30E+12,min,13
2.31E+11,min,13
14,1.89E+11,12
14,1.91E+12,12
14,1.92E+12,12
14,1.94E+12,12
14,1.97E+12,12
14,2.00E+12,12
14,2.01E+12,12
14,2.03E+12,12
14,2.04E+12,12
14,2.06E+12,12
14,2.09E+12,12
14,2.18E+12,12
14,2.23E+12,12
1.89E+11,min,12
1.91E+12,min,12
1.92E+12,min,12
1.94E+12,min,12
1.97E+12,min,12
2.00E+12,min,12
2.01E+12,min,12
2.03E+12,min,12
2.04E+12,min,12
2.06E+12,min,12
2.09E+12,min,12
2.18E+12,min,12
2.23E+12,min,12
14,1.99E+12,11
14,2.07E+12,11
14,2.28E+12,11
14,2.32E+12,11
1.99E+12,min,11
2.07E+12,min,11
2.28E+12,min,11
2.32E+12,min,11
14,1.96E+11,10
1.96E+11,min,10
14,2.53E+12,9
2.53E+12,min,9
14,2.02E+11,8
14,2.19E+12,8
2.02E+11,min,8
2.19E+12,min,8
14,2.51E+12,7
2.51E+12,min,7
14,2.52E+12,6
2.52E+12,min,6
14,1.88E+12,5
14,2.10E+12,5
1.88E+12,min,5
2.10E+12,min,5
14,2.15E+12,4
2.15E+12,min,4
14,2.54E+12,2
2.54E+12,min,2
and,meaningful,2
awe,thank,2
day,going,2
meaningful,meta,2
outta,the,2
that,tax,2
victories,for,2
39,7.91E+12,14
7.91E+12,min,14
39,7.90E+12,13
39,7.93E+12,13
39,7.94E+12,13
39,7.95E+12,13
39,7.97E+12,13
39,7.98E+12,13
39,7.99E+12,13
39,8.00E+12,13
39,8.01E+12,13
39,8.03E+12,13
39,8.04E+12,13
39,8.05E+12,13
39,8.06E+12,13
39,8.07E+12,13
39,8.23E+12,13
39,8.24E+12,13
39,8.25E+12,13
7.90E+12,min,13
7.93E+12,min,13
7.94E+12,min,13
7.95E+12,min,13
7.97E+12,min,13
7.98E+12,min,13
7.99E+12,min,13
8.00E+12,min,13
8.01E+12,min,13
8.03E+12,min,13
8.04E+12,min,13
8.05E+12,min,13
8.06E+12,min,13
8.07E+12,min,13
8.23E+12,min,13
8.24E+12,min,13
8.25E+12,min,13
39,7.81E+12,12
39,7.84E+12,12
39,7.87E+12,12
39,7.89E+12,12
39,7.92E+12,12
39,7.96E+12,12
39,8.08E+12,12
39,8.12E+12,12
39,8.21E+12,12
39,8.22E+12,12
7.81E+12,min,12
7.84E+12,min,12
7.87E+12,min,12
7.89E+12,min,12
7.92E+12,min,12
7.96E+12,min,12
8.08E+12,min,12
8.12E+12,min,12
8.21E+12,min,12
8.22E+12,min,12
39,7.82E+12,11
39,7.83E+12,11
39,7.86E+12,11
39,7.88E+12,11
39,8.02E+12,11
39,8.26E+12,11
7.82E+12,min,11
7.83E+12,min,11
7.86E+12,min,11
7.88E+12,min,11
8.02E+12,min,11
8.26E+12,min,11
39,7.80E+12,9
7.80E+12,min,9
39,7.85E+12,8
7.85E+12,min,8
39,8.13E+12,7
8.13E+12,min,7
39,8.09E+11,6
39,8.19E+12,6
8.09E+11,min,6
8.19E+12,min,6
39,8.10E+12,5
39,8.11E+12,5
39,8.14E+12,5
39,8.15E+11,5
39,8.16E+12,5
39,8.17E+12,5
39,8.18E+12,5
39,8.20E+12,5
8.10E+12,min,5
8.11E+12,min,5
8.14E+12,min,5
8.15E+11,min,5
8.16E+12,min,5
8.17E+12,min,5
8.18E+12,min,5
8.20E+12,min,5
39,8.47E+12,3
8.47E+12,min,3
ba,lam,2
bam,ba,2
betty,bam,2
for,hr,2
state,bird,2
unit,tests,2
18,3.05E+12,15
18,3.23E+12,15
3.05E+12,min,15
3.23E+12,min,15
18,2.76E+12,14
18,2.77E+12,14
18,2.92E+12,14
18,2.93E+12,14
18,2.95E+12,14
18,2.96E+12,14
18,2.97E+12,14
18,2.98E+12,14
18,2.99E+12,14
18,3.01E+12,14
18,3.07E+12,14
18,3.11E+12,14
18,3.12E+12,14
18,3.13E+12,14
18,3.14E+12,14
18,3.15E+12,14
18,3.16E+12,14
18,3.17E+12,14
18,3.22E+12,14
2.76E+12,min,14
2.77E+12,min,14
2.92E+12,min,14
2.93E+12,min,14
2.95E+12,min,14
2.96E+12,min,14
2.97E+12,min,14
2.98E+12,min,14
2.99E+12,min,14
3.01E+12,min,14
3.07E+12,min,14
3.11E+12,min,14
3.12E+12,min,14
3.13E+12,min,14
3.14E+12,min,14
3.15E+12,min,14
3.16E+12,min,14
3.17E+12,min,14
3.22E+12,min,14
18,2.94E+12,13
18,3.00E+12,13
18,3.03E+12,13
18,3.04E+12,13
18,3.06E+12,13
18,3.08E+12,13
18,3.10E+12,13
18,3.19E+12,13
18,3.20E+12,13
18,3.21E+11,13
2.94E+12,min,13
3.00E+12,min,13
3.03E+12,min,13
3.04E+12,min,13
3.06E+12,min,13
3.08E+12,min,13
3.10E+12,min,13
3.19E+12,min,13
3.20E+12,min,13
3.21E+11,min,13
18,3.02E+12,11
3.02E+12,min,11
18,2.90E+11,10
2.90E+11,min,10
18,2.89E+12,9
18,2.91E+12,9
18,3.18E+12,9
2.89E+12,min,9
2.91E+12,min,9
3.18E+12,min,9
18,2.88E+12,8
18,3.24E+12,8
2.88E+12,min,8
3.24E+12,min,8
18,2.78E+12,6
2.78E+12,min,6
18,2.75E+12,3
2.75E+12,min,3
goodnight,yo,2
hes,lying,2
romney,tends,2
sorry,its,2
steve,austin,2
19,3.25E+12,13
19,3.26E+12,13
19,3.27E+12,13
19,3.29E+12,13
19,3.35E+12,13
19,3.39E+11,13
19,3.43E+12,13
19,3.46E+12,13
19,3.24E+12,12
19,3.28E+11,12
19,3.37E+12,12
19,3.40E+12,12
19,3.45E+12,12
19,3.19E+12,11
19,3.23E+12,11
19,3.41E+12,11
19,3.42E+12,11
19,3.44E+12,11
19,3.36E+12,10
19,3.38E+12,10
19,3.22E+12,8
19,3.47E+12,6
19,3.18E+12,5
19,3.21E+12,3
=,cats,2
19,3.20E+12,2
amazing,thanks,2
better,things,2
crazy,people,4
oregon,coast,2
person,kaitlin,2
37,1.56E+12,14
37,1.59E+12,14
37,1.60E+12,14
37,1.62E+12,14
37,1.63E+11,14
37,1.64E+12,14
37,1.65E+12,14
37,1.68E+12,14
37,1.55E+12,13
37,1.58E+12,13
37,1.61E+12,13
37,1.66E+12,13
37,1.67E+12,13
37,1.69E+12,13
37,1.57E+12,10
37,1.52E+12,9
37,1.54E+12,8
37,1.53E+12,7
=,lady,2
37,1.70E+12,2
live,long,2
pittsburgh,pa,2
today,like,2
too,kind,2
ur,family,2
works,but,2
34,9.43E+12,14
34,9.48E+12,14
9.43E+12,min,14
9.48E+12,min,14
34,8.92E+12,13
34,8.94E+12,13
34,9.41E+12,13
34,9.42E+12,13
34,9.44E+11,13
34,9.45E+12,13
34,9.46E+12,13
34,9.47E+12,13
34,9.49E+12,13
34,9.50E+11,13
8.92E+12,min,13
8.94E+12,min,13
9.41E+12,min,13
9.42E+12,min,13
9.44E+11,min,13
9.45E+12,min,13
9.46E+12,min,13
9.47E+12,min,13
9.49E+12,min,13
9.50E+11,min,13
34,8.89E+12,12
34,8.90E+12,12
34,8.91E+12,12
34,8.93E+12,12
8.89E+12,min,12
8.90E+12,min,12
8.91E+12,min,12
8.93E+12,min,12
34,8.88E+12,10
34,9.21E+11,10
34,9.23E+12,10
34,9.26E+12,10
34,9.29E+12,10
34,9.31E+12,10
34,9.32E+12,10
34,9.33E+12,10
34,9.34E+12,10
34,9.35E+12,10
34,9.37E+12,10
34,9.38E+12,10
34,9.39E+12,10
34,9.40E+12,10
8.88E+12,min,10
9.21E+11,min,10
9.23E+12,min,10
9.26E+12,min,10
9.29E+12,min,10
9.31E+12,min,10
9.32E+12,min,10
9.33E+12,min,10
9.34E+12,min,10
9.35E+12,min,10
9.37E+12,min,10
9.38E+12,min,10
9.39E+12,min,10
9.40E+12,min,10
34,9.13E+12,9
34,9.14E+12,9
34,9.16E+12,9
34,9.17E+12,9
34,9.18E+12,9
34,9.19E+12,9
34,9.20E+12,9
34,9.22E+12,9
34,9.24E+12,9
34,9.25E+12,9
34,9.27E+11,9
34,9.28E+12,9
34,9.30E+12,9
34,9.36E+12,9
9.13E+12,min,9
9.14E+12,min,9
9.16E+12,min,9
9.17E+12,min,9
9.18E+12,min,9
9.19E+12,min,9
9.20E+12,min,9
9.22E+12,min,9
9.24E+12,min,9
9.25E+12,min,9
9.27E+11,min,9
9.28E+12,min,9
9.30E+12,min,9
9.36E+12,min,9
34,9.15E+11,8
9.15E+11,min,8
34,9.11E+12,7
34,9.12E+12,7
9.11E+12,min,7
9.12E+12,min,7
34,9.51E+12,3
9.51E+12,min,3
diana,falzone,2
duty,for,2
follow,now,2
handle,that,2
meal,that,2
on,contraception,2
on,duty,2
trust,my,2
wear,shorts,2
weave,weave,2
atls,hottest,2
cry,over,2
definitely,definitely,2
game,new,2
gon,bops,2
left,rt,2
of,champions,2
one,foot,2
rhythm,have,2
second,chances,2
2.60E+12,min,14
2.67E+12,min,14
2.69E+12,min,14
2.71E+12,min,14
2.73E+12,min,14
2.74E+12,min,14
2.75E+12,min,14
2.78E+12,min,14
2.80E+12,min,14
2.85E+12,min,14
2.91E+12,min,14
53,2.60E+12,14
53,2.67E+12,14
53,2.69E+12,14
53,2.71E+12,14
53,2.73E+12,14
53,2.74E+12,14
53,2.75E+12,14
53,2.78E+12,14
53,2.80E+12,14
53,2.85E+12,14
53,2.91E+12,14
2.57E+12,min,13
2.59E+12,min,13
2.61E+12,min,13
2.62E+11,min,13
2.64E+11,min,13
2.65E+12,min,13
2.66E+12,min,13
2.68E+12,min,13
2.70E+11,min,13
2.72E+12,min,13
2.76E+12,min,13
2.77E+12,min,13
2.86E+12,min,13
2.87E+11,min,13
2.89E+12,min,13
2.90E+12,min,13
2.92E+12,min,13
2.93E+11,min,13
2.94E+12,min,13
2.95E+12,min,13
53,2.57E+12,13
53,2.59E+12,13
53,2.61E+12,13
53,2.62E+11,13
53,2.64E+11,13
53,2.65E+12,13
53,2.66E+12,13
53,2.68E+12,13
53,2.70E+11,13
53,2.72E+12,13
53,2.76E+12,13
53,2.77E+12,13
53,2.86E+12,13
53,2.87E+11,13
53,2.89E+12,13
53,2.90E+12,13
53,2.92E+12,13
53,2.93E+11,13
53,2.94E+12,13
53,2.95E+12,13
2.58E+12,min,12
2.84E+12,min,12
2.88E+12,min,12
53,2.58E+12,12
53,2.84E+12,12
53,2.88E+12,12
2.83E+12,min,11
53,2.83E+12,11
2.63E+12,min,9
2.79E+12,min,9
2.96E+12,min,9
53,2.63E+12,9
53,2.79E+12,9
53,2.96E+12,9
2.56E+11,min,8
53,2.56E+11,8
2.97E+12,min,4
53,2.97E+12,4
awkward,your,2
cummings,meta,2
ee,cummings,2
has,announced,2
it,try,2
player,i,2
shoulder,blade,2
ur,voice,2
37,3.92E+12,15
37,3.93E+12,15
37,3.97E+11,15
37,3.99E+12,15
37,4.00E+12,15
37,4.03E+12,15
37,3.90E+12,14
37,3.91E+12,14
37,3.95E+11,14
37,3.96E+12,14
37,3.98E+12,14
37,4.01E+12,14
37,4.02E+12,14
37,3.94E+12,13
37,4.04E+12,11
=,tweetdeck,2
a,mean,2
and,destroyed,2
banquet,week,2
destroyed,a,2
dont,up,2
down,up,2
fitness,with,2
is,spelled,2
media,bootcamp,2
must,fascinate,2
or,shes,2
seattle,wa,2
thrills,me,2
up,nolan,2
wa,pm,2
worth,more,2
your,mine,2
58,9.38E+12,14
9.38E+12,min,14
58,9.37E+11,13
58,9.41E+12,13
58,9.45E+12,13
58,9.46E+12,13
58,9.47E+12,13
58,9.58E+12,13
58,9.60E+11,13
58,9.63E+12,13
58,9.64E+12,13
58,9.65E+12,13
9.41E+12,min,13
9.45E+12,min,13
9.46E+12,min,13
9.58E+12,min,13
9.60E+11,min,13
9.63E+12,min,13
9.64E+12,min,13
9.65E+12,min,13
58,9.20E+12,12
58,9.21E+12,12
58,9.22E+12,12
58,9.23E+11,12
58,9.24E+12,12
58,9.26E+12,12
58,9.27E+12,12
58,9.28E+12,12
58,9.30E+12,12
58,9.32E+12,12
58,9.34E+12,12
58,9.36E+12,12
58,9.39E+12,12
58,9.42E+12,12
58,9.48E+12,12
58,9.49E+12,12
58,9.59E+12,12
58,9.62E+12,12
9.20E+12,min,12
9.21E+12,min,12
9.22E+12,min,12
9.23E+11,min,12
9.24E+12,min,12
9.26E+12,min,12
9.27E+12,min,12
9.28E+12,min,12
9.30E+12,min,12
9.32E+12,min,12
9.34E+12,min,12
9.36E+12,min,12
9.39E+12,min,12
9.42E+12,min,12
9.48E+12,min,12
9.49E+12,min,12
9.59E+12,min,12
9.62E+12,min,12
58,9.31E+11,11
58,9.33E+12,11
58,9.35E+12,11
58,9.70E+12,11
9.31E+11,min,11
9.33E+12,min,11
9.35E+12,min,11
9.70E+12,min,11
58,9.29E+12,10
58,9.44E+12,10
58,9.61E+12,10
9.29E+12,min,10
9.44E+12,min,10
9.61E+12,min,10
58,9.43E+12,9
58,9.50E+12,9
58,9.51E+12,9
9.43E+12,min,9
9.50E+12,min,9
9.51E+12,min,9
58,9.25E+11,7
58,9.40E+12,7
58,9.57E+12,7
9.25E+11,min,7
9.40E+12,min,7
gangtaylor,gangtaylor,7
58,9.19E+12,6
58,9.69E+12,6
9.19E+12,min,6
9.69E+12,min,6
58,9.68E+12,3
9.68E+12,min,3
are,confusing,2
aww,well,2
brain,brain,2
cal,you,2
contest,next,2
dad,love,2
fitted,sheet,2
got,potential,2
live,performance,2
mustve,been,2
the,fitted,2
thrives,on,2
44,6.57E+12,23
44,6.61E+12,25
44,6.62E+12,26
44,6.63E+11,26
44,6.65E+12,26
44,6.66E+12,25
44,6.80E+12,26
44,6.81E+12,25
44,6.83E+12,27
44,6.84E+12,26
44,6.85E+11,26
44,6.87E+12,26
44,6.91E+12,19
44,6.93E+12,21
44,6.96E+12,18
44,7.00E+12,14
44,7.02E+12,14
44,7.03E+11,14
44,6.55E+12,22
44,6.58E+12,24
44,6.60E+12,20
44,6.64E+12,25
44,6.79E+12,25
44,6.82E+12,25
44,6.86E+12,23
44,6.89E+12,25
44,6.90E+12,26
44,6.92E+11,25
44,6.95E+12,26
44,6.97E+12,13
44,6.98E+12,13
44,6.99E+12,13
44,7.01E+12,13
44,6.94E+12,24
44,6.59E+12,23
44,6.56E+12,19
44,6.88E+12,21
44,6.54E+12,16
44,6.67E+12,15
go,blues,3
kiss,on,3
minded,that,3
never,minded,3
are,young,2
blues,lets,2
charlotte,nc,2
deal,for,2
direction,is,2
games,go,2
new,reservation,2
raving,about,2
shaking,i,2
58,3.07E+12,14
58,3.10E+11,14
58,3.12E+12,14
58,3.16E+12,14
58,3.17E+11,14
58,3.20E+12,14
58,3.22E+12,14
58,3.23E+12,14
58,3.35E+12,14
58,3.37E+12,14
58,2.98E+12,13
58,29944896698,13
58,3.00E+12,13
58,3.01E+12,13
58,3.02E+12,13
58,3.03E+12,13
58,3.04E+12,13
58,3.05E+12,13
58,3.06E+12,13
58,3.11E+12,13
58,3.13E+12,13
58,3.15E+12,13
58,3.18E+12,13
58,3.19E+12,13
58,3.33E+12,13
58,3.36E+12,13
58,3.14E+12,12
58,3.21E+12,12
58,3.32E+12,12
58,3.34E+12,12
58,3.09E+12,11
58,3.31E+12,10
58,3.08E+12,9
58,3.24E+12,8
58,2.97E+12,7
birthday,have,2
linda,linda,2
modern,warfare,2
recap,the,2
single,measure,2
some,s,2
youd,know,2
37,3.12E+12,12
37,3.13E+12,12
37,3.17E+11,12
37,3.19E+12,12
37,3.22E+12,12
37,3.28E+11,12
37,3.30E+12,12
37,3.10E+11,11
37,3.11E+12,11
37,3.14E+12,11
37,3.15E+12,11
37,3.16E+12,11
37,3.18E+12,11
37,3.20E+12,11
37,3.21E+12,11
37,3.24E+12,11
37,3.25E+12,11
37,3.27E+12,11
37,3.29E+12,11
37,3.31E+12,11
37,3.32E+12,11
37,3.33E+12,11
37,3.34E+12,11
37,3.23E+12,10
37,2.98E+12,9
37,3.00E+12,9
37,3.01E+12,9
37,3.03E+12,9
37,3.06E+12,9
37,3.07E+12,9
37,3.08E+12,9
37,3.09E+12,9
37,2.94E+12,8
37,2.95E+12,8
37,2.96E+12,8
37,2.97E+12,8
37,29944896698,8
37,3.02E+12,8
37,3.05E+12,8
37,3.35E+12,8
37,3.45E+12,8
37,3.26E+12,7
37,2.93E+12,6
37,3.04E+12,6
37,2.92E+12,2
a,jail,2
charlie,sheen,2
cold,so,2
it,drop,2
jail,dance,2
living,my,2
me,o,2
party,started,2
a,mention,2
liking,me,2
me,hungry,2
old,book,2
over,yrs,2
pretty,pants,2
sell,padded,2
today,wish,2
valentine,one,2
weather,i,2
your,valentine,2
46,6.13E+12,15
6.13E+12,min,15
46,5.99E+12,14
46,6.02E+12,14
46,6.03E+12,14
46,6.10E+12,14
46,6.12E+12,14
46,6.14E+12,14
46,6.15E+12,14
46,6.16E+12,14
46,6.17E+12,14
46,6.18E+12,14
46,6.20E+11,14
46,6.21E+12,14
46,6.22E+12,14
46,6.23E+12,14
46,6.25E+11,14
46,6259329319,14
46,6.27E+12,14
46,6.28E+12,14
46,6.29E+12,14
46,6.30E+12,14
46,6.31E+12,14
46,6.32E+12,14
46,6.33E+12,14
5.99E+12,min,14
6.02E+12,min,14
6.03E+12,min,14
6.10E+12,min,14
6.12E+12,min,14
6.14E+12,min,14
6.15E+12,min,14
6.16E+12,min,14
6.17E+12,min,14
6.18E+12,min,14
6.20E+11,min,14
6.21E+12,min,14
6.22E+12,min,14
6.23E+12,min,14
6.25E+11,min,14
6259329319,min,14
6.27E+12,min,14
6.28E+12,min,14
6.29E+12,min,14
6.30E+12,min,14
6.31E+12,min,14
6.32E+12,min,14
6.33E+12,min,14
46,6.00E+12,13
46,6.01E+12,13
46,6.04E+12,13
46,6.11E+12,13
46,6.19E+12,13
6.00E+12,min,13
6.01E+12,min,13
6.04E+12,min,13
6.11E+12,min,13
6.19E+12,min,13
46,5.95E+12,12
46,5.96E+12,12
46,5.97E+12,12
46,5.98E+12,12
46,6.09E+12,12
5.95E+12,min,12
5.96E+12,min,12
5.97E+12,min,12
5.98E+12,min,12
6.09E+12,min,12
46,6.05E+12,10
6.05E+12,min,10
46,6.24E+12,9
6.24E+12,min,9
46,6.08E+12,8
6.08E+12,min,8
46,6.07E+12,7
6.07E+12,min,7
